index,predicted,actual,error,bedroom,bathroom,LT,LB
987,0.0,1050000000.0,1.0,2.0,1.0,132.0,68.0
988,390000001.5582394,166000000.0,1.3493975997484302,2.0,1.0,60.0,30.0
989,390000002.7325761,322000000.0,0.21118013270986358,2.0,1.0,85.0,36.0
990,1105620825.5418139,1700000000.0,0.3496348085048154,3.0,2.0,118.0,70.0
991,0.0,1450000000.0,1.0,3.0,3.0,136.0,110.0
992,1330999999.999866,900000000.0,0.47888888888874,3.0,2.0,81.0,80.0
993,471350966.6276087,950000000.0,0.5038410877604119,2.0,2.0,75.0,85.0
994,1329211401.2880201,950000000.0,0.3991698960926528,3.0,2.0,117.0,125.0
995,390000001.5582394,270000000.0,0.4444444502157015,2.0,1.0,60.0,30.0
996,390000001.5582394,270000000.0,0.4444444502157015,2.0,1.0,60.0,30.0
998,1105620825.5418139,1700000000.0,0.3496348085048154,3.0,2.0,118.0,70.0
999,1177037849.5771656,665000000.0,0.7699817286874671,3.0,1.0,97.0,60.0
1002,1152696974.7608092,454000000.0,1.5389801206185225,2.0,1.0,120.0,40.0
1003,470925843.42346305,675000000.0,0.30233208381709176,2.0,2.0,99.0,99.0
1004,1330999999.9998665,696000000.0,0.9123563218388886,3.0,2.0,103.0,48.0
1005,1330999999.9998665,920000000.0,0.4467391304346375,3.0,3.0,107.0,121.0
1006,1238721140.3669376,975000000.0,0.2704832208891668,3.0,2.0,124.0,110.0
1007,0.0,925000000.0,1.0,2.0,1.0,115.0,95.0
1008,1251840694.8237429,525000000.0,1.3844584663309387,3.0,1.0,93.0,60.0
1009,0.0,300000000.0,1.0,2.0,1.0,160.0,90.0
1010,0.0,475000000.0,1.0,3.0,2.0,48.0,96.0
1012,467341079.53384835,400000000.0,0.16835269883462087,2.0,1.0,90.0,50.0
1013,467341079.53384835,400000000.0,0.16835269883462087,2.0,1.0,90.0,50.0
1017,390000001.98321795,188000000.0,1.0744680956554147,1.0,1.0,60.0,22.0
1018,390000001.55798477,323000000.0,0.2074303453807578,2.0,1.0,76.0,36.0
1019,390000001.55798477,323000000.0,0.2074303453807578,2.0,1.0,76.0,36.0
1021,390000001.461875,299000000.0,0.30434783097617063,2.0,1.0,72.0,36.0
1022,390000001.461875,299000000.0,0.30434783097617063,2.0,1.0,72.0,36.0
1023,390000001.5582394,170000000.0,1.2941176562249377,2.0,1.0,60.0,30.0
1024,390000001.5582394,170000000.0,1.2941176562249377,2.0,1.0,60.0,30.0
1027,470666877.8943938,1290000000.0,0.635141955120625,4.0,3.0,99.0,105.0
1031,470666877.8943938,400000000.0,0.1766671947359845,2.0,1.0,91.0,45.0
1032,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,90.0,45.0
1033,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
1035,471934303.9564272,390000000.0,0.2100879588626339,2.0,1.0,105.0,48.0
1037,1090583743.67541,850000000.0,0.2830396984416589,3.0,2.0,115.0,70.0
1038,0.0,589000000.0,1.0,2.0,1.0,90.0,90.0
1039,446380847.90482485,325000000.0,0.3734795320148457,2.0,1.0,75.0,45.0
1040,1208180045.1898134,1850000000.0,0.3469297053028036,3.0,2.0,116.0,105.0
1041,390000010.178683,598000000.0,0.34782606993531273,2.0,1.0,89.0,40.0
1042,458269949.26242065,580000000.0,0.20987939782341267,2.0,1.0,78.0,45.0
1043,0.0,460000000.0,1.0,3.0,1.0,80.0,50.0
1044,0.0,392000000.0,1.0,2.0,1.0,119.0,40.0
1045,0.0,388000000.0,1.0,2.0,1.0,119.0,40.0
1046,0.0,451000000.0,1.0,2.0,1.0,153.0,40.0
1047,0.0,454000000.0,1.0,2.0,1.0,153.0,40.0
1048,470666877.8943938,400000000.0,0.1766671947359845,2.0,1.0,91.0,45.0
1049,390000001.45908326,300000000.0,0.30000000486361084,2.0,1.0,66.0,36.0
1050,1266543357.7992923,510000000.0,1.4834183486260635,3.0,1.0,96.0,55.0
1051,0.0,1220000000.0,1.0,3.0,3.0,102.0,112.0
1052,0.0,450000000.0,1.0,2.0,1.0,97.0,40.0
1053,0.0,385000000.0,1.0,2.0,1.0,45.0,91.0
1054,0.0,390000000.0,1.0,2.0,1.0,45.0,90.0
1055,390000001.50828815,298000000.0,0.3087248372761347,2.0,1.0,61.0,40.0
1057,0.0,390000000.0,1.0,2.0,1.0,48.0,90.0
1058,0.0,450000000.0,1.0,2.0,1.0,45.0,91.0
1059,0.0,1290000000.0,1.0,4.0,3.0,99.0,105.0
1060,0.0,1290000000.0,1.0,4.0,3.0,99.0,105.0
1061,0.0,1270000000.0,1.0,3.0,3.0,91.0,100.0
1066,390000001.8171387,551000000.0,0.2921960039616358,2.0,1.0,153.0,40.0
1067,390000001.7048544,470000000.0,0.17021276233009697,2.0,1.0,80.0,40.0
1068,390000001.45908326,270000000.0,0.4444444498484565,2.0,1.0,66.0,36.0
1069,1102611182.4747427,650000000.0,0.6963248961149887,3.0,2.0,116.0,65.0
1070,1102611182.4747427,450000000.0,1.4502470721660947,2.0,1.0,45.0,91.0
1073,390000001.5582394,170000000.0,1.2941176562249377,2.0,1.0,60.0,30.0
1075,454945399.6410953,388000000.0,0.1725396897966373,2.0,1.0,45.0,91.0
1077,454945399.6410953,250000000.0,0.8197815985643812,2.0,1.0,97.0,36.0
1078,390000001.45908326,299000000.0,0.30434783096683365,2.0,1.0,66.0,36.0
1079,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,90.0,45.0
1080,470504914.8013758,564000000.0,0.1657714276571351,3.0,2.0,74.0,48.0
1082,470504914.8013758,564000000.0,0.1657714276571351,3.0,2.0,74.0,48.0
1084,0.0,350000000.0,1.0,2.0,1.0,112.0,45.0
1085,454945399.6410953,380000000.0,0.19722473589761916,2.0,1.0,77.0,45.0
1086,454945399.6410953,1290000000.0,0.6473291475650425,4.0,3.0,99.0,105.0
1087,0.0,900000000.0,1.0,3.0,2.0,80.0,75.0
1089,0.0,750000000.0,1.0,4.0,2.0,85.0,85.0
1090,0.0,380000000.0,1.0,2.0,1.0,96.0,36.0
1093,472336024.9818228,390000000.0,0.21111801277390457,2.0,1.0,106.0,48.0
1094,469835700.7881397,392000000.0,0.19856046119423393,2.0,1.0,85.0,48.0
1096,454945399.6410953,950000000.0,0.5211101056409523,2.0,1.0,115.0,80.0
1097,0.0,750000000.0,1.0,4.0,2.0,76.0,60.0
1098,390000001.45908326,335000000.0,0.16417910883308434,2.0,1.0,66.0,40.0
1099,390000001.45908326,235000000.0,0.6595744742939713,2.0,1.0,60.0,50.0
1100,390000001.5297602,299000000.0,0.3043478312032113,2.0,1.0,75.0,40.0
1101,454945399.6410953,380000000.0,0.19722473589761916,2.0,1.0,77.0,45.0
1102,390000001.5582394,166000000.0,1.3493975997484302,2.0,1.0,60.0,30.0
1105,471661649.0820805,750000000.0,0.3711178012238927,2.0,1.0,104.0,55.0
1106,1331000000.0005422,2500000000.0,0.46759999999978313,3.0,2.0,163.0,130.0
1107,1177037849.5771656,665000000.0,0.7699817286874671,3.0,1.0,97.0,60.0
1108,1177037849.5771656,920000000.0,0.27938896693170173,3.0,3.0,107.0,121.0
1109,1177037849.5771656,380000000.0,2.0974680252030673,2.0,1.0,132.0,36.0
1110,466351916.4937468,399000000.0,0.16880179572367623,2.0,1.0,81.0,45.0
1111,0.0,336000000.0,1.0,3.0,1.0,80.0,45.0
1112,390000001.5582394,230000000.0,0.6956521806879974,2.0,1.0,63.0,30.0
1113,390000001.5582394,270000000.0,0.4444444502157015,2.0,1.0,63.0,30.0
1114,390000001.5582394,300000000.0,0.30000000519413134,2.0,1.0,60.0,30.0
1115,470666877.8943938,395000000.0,0.19156171618833873,2.0,1.0,90.0,45.0
1116,0.0,1500000000.0,1.0,3.0,3.0,105.0,112.0
1117,0.0,1300000000.0,1.0,3.0,3.0,112.0,103.0
1118,1329211401.2880201,450000000.0,1.953803113973378,3.0,2.0,145.0,125.0
1119,1329211401.2880201,680000000.0,0.9547226489529708,4.0,2.0,108.0,100.0
1120,470666877.8943938,390000000.0,0.20683814844716358,2.0,1.0,91.0,45.0
1122,470666877.8943938,350000000.0,0.34476250826969657,2.0,1.0,86.0,45.0
1123,0.0,950000000.0,1.0,2.0,2.0,124.0,120.0
1124,471195497.53564024,695000000.0,0.3220208668551939,2.0,1.0,101.0,52.0
1125,470666877.8943938,265000000.0,0.7761014260165804,2.0,1.0,90.0,45.0
1126,1238721140.3669376,700000000.0,0.7696016290956252,3.0,1.0,99.0,110.0
1127,470807977.89171517,650000000.0,0.2756800340127459,2.0,2.0,98.0,65.0
1129,471350966.6276087,365000000.0,0.29137251130851705,2.0,2.0,75.0,65.0
1131,471100020.5871202,1300000000.0,0.6376153687791384,2.0,1.0,100.0,57.0
1132,390000001.5582394,270000000.0,0.4444444502157015,2.0,1.0,60.0,30.0
1133,390000001.45908326,270000000.0,0.4444444498484565,2.0,1.0,66.0,36.0
1134,470666877.8943938,650000000.0,0.27589711093170183,2.0,1.0,96.0,45.0
1135,470666877.8943938,770000000.0,0.38874431442286517,2.0,1.0,78.0,78.0
1136,390000001.5198505,285000000.0,0.3684210579643877,2.0,1.0,60.0,36.0
1138,0.0,645000000.0,1.0,2.0,1.0,117.0,60.0
1139,1330999999.999822,1850000000.0,0.2805405405406368,3.0,2.0,100.0,130.0
1140,1204714112.8125198,525000000.0,1.2946935482143234,3.0,2.0,95.0,60.0
