index,predicted,actual,error,bedroom,bathroom,LT,LB
3187,1831846733.954784,1880000000.0,0.025613439385753237,3.0,3.0,120.0,114.0
3188,575237624.0332307,600000000.0,0.04127062661128223,2.0,1.0,80.0,80.0
3189,896604885.1579379,855000000.0,0.04866068439524899,3.0,2.0,107.0,91.0
3193,1842444116.6539624,1650000000.0,0.11663279797209841,3.0,3.0,130.0,130.0
3207,913727349.3700489,1050000000.0,0.12978347679042965,3.0,2.0,132.0,90.0
3208,575109281.2684451,591000000.0,0.026887848953561534,2.0,1.0,82.0,40.0
3209,575109281.2684451,566000000.0,0.016094136516687518,2.0,1.0,77.0,40.0
3211,575109281.2684451,610000000.0,0.05719789955992601,2.0,1.0,89.0,40.0
3212,575109281.2684451,580000000.0,0.008432273675094597,2.0,1.0,81.0,40.0
3213,575109281.2684451,571000000.0,0.00719663969955365,2.0,1.0,79.0,40.0
3224,906117850.2795871,850000000.0,0.06602100032892606,3.0,2.0,100.0,80.0
3226,575109281.2684451,550000000.0,0.045653238669900245,2.0,1.0,76.0,50.0
3231,575120080.8695389,575000000.0,0.0002088362948502665,3.0,1.0,120.0,80.0
3235,913727349.3700489,1050000000.0,0.12978347679042965,3.0,2.0,132.0,90.0
3242,575109281.2684451,563000000.0,0.021508492483916758,2.0,1.0,76.0,40.0
3243,575109281.2684451,591000000.0,0.026887848953561534,2.0,1.0,84.0,40.0
3244,575109281.2684451,610000000.0,0.05719789955992601,2.0,1.0,89.0,40.0
3245,575109281.2684451,571000000.0,0.00719663969955365,2.0,1.0,79.0,40.0
3246,575109281.2684451,580000000.0,0.008432273675094597,2.0,1.0,86.0,40.0
3250,908988621.921272,888000000.0,0.023635835496927972,3.0,2.0,111.0,60.0
3263,899349802.555274,875000000.0,0.02782834577745601,3.0,2.0,107.0,70.0
3267,575908945.8984226,580000000.0,0.007053541554443795,2.0,1.0,88.0,88.0
3270,575209770.3084084,515000000.0,0.11691217535613277,2.0,1.0,107.0,43.0
3271,901058369.745467,850000000.0,0.06006867028878465,3.0,2.0,111.0,67.0
3274,1858753758.473241,1980000000.0,0.061235475518565105,4.0,4.0,130.0,125.0
3275,1858753758.473241,1800000000.0,0.03264097692957838,2.0,2.0,135.0,115.0
3276,913727349.3700489,1050000000.0,0.12978347679042965,3.0,2.0,132.0,90.0
3283,575112731.5874568,545000000.0,0.055252718509095085,2.0,1.0,84.0,60.0
3286,902579328.6309291,835000000.0,0.08093332770171151,3.0,2.0,127.0,85.0
3287,1858753758.473241,1980000000.0,0.061235475518565105,4.0,4.0,130.0,125.0
3292,575237624.0332307,575000000.0,0.0004132591882272389,3.0,1.0,100.0,60.0
3295,1868553665.910158,1890000000.0,0.01134726671420216,3.0,3.0,122.0,130.0
3306,1958215819.35735,1890000000.0,0.03609302611500006,4.0,2.0,122.0,139.0
3315,906117850.2795871,850000000.0,0.06602100032892606,3.0,2.0,100.0,75.0
3316,1952158138.858539,2049999999.9999998,0.04772773714217594,3.0,3.0,191.0,115.0
3319,906117850.2795871,995000000.0,0.08932879368885714,3.0,2.0,100.0,68.0
3322,1842444116.6539624,1650000000.0,0.11663279797209841,3.0,3.0,130.0,130.0
3324,1842444116.6539624,1650000000.0,0.11663279797209841,4.0,3.0,137.0,125.0
3331,575106859.1888702,519000000.0,0.10810570171265933,2.0,1.0,80.0,45.0
3332,575415591.2189727,575000000.0,0.0007227673373437965,3.0,1.0,120.0,55.0
3337,927715757.8246362,950000000.0,0.023457097026698716,3.0,2.0,135.0,80.0
3338,575104205.4501159,525000000.0,0.09543658180974461,2.0,1.0,87.0,45.0
3342,2110000000.0009804,2100000000.0,0.0047619047623716085,5.0,5.0,114.0,150.0
3344,575143484.344896,525000000.0,0.09551139875218279,3.0,1.0,116.0,70.0
3345,575138961.1615766,525000000.0,0.09550278316490786,2.0,1.0,99.0,69.0
3361,2001828525.5291567,2300000000.0,0.1296397715090623,4.0,4.0,199.0,140.0
3378,1842444116.6539624,1650000000.0,0.11663279797209841,3.0,3.0,130.0,150.0
3379,1853171263.789122,1750000000.0,0.058955007879498346,3.0,3.0,150.0,170.0
3382,1913138206.6945105,2100000000.0,0.0889818063359474,5.0,2.0,142.0,180.0
3388,1913138206.6945105,2000000000.0,0.04343089665274477,5.0,3.0,133.0,133.0
3389,896604885.1579379,897000000.0,0.0004404847737593263,3.0,2.0,107.0,91.0
3390,575104241.8846493,562000000.0,0.023317156378379496,2.0,1.0,92.0,53.0
3394,899349802.555274,895000000.0,0.004860114586898335,3.0,2.0,112.0,70.0
3397,1839699151.0717854,1770000000.0,0.03937805145298613,3.0,3.0,121.0,150.0
3401,1913138206.6945105,1800000000.0,0.06285455927472804,3.0,3.0,155.0,110.0
3402,1913138206.6945105,1820000000.0,0.051174838843137616,4.0,2.0,99.0,150.0
3406,2001828525.5291567,2300000000.0,0.1296397715090623,3.0,4.0,199.0,140.0
3412,1958215819.35735,1820000000.0,0.07594275788865391,3.0,2.0,122.0,130.0
3414,896239954.6186427,825000000.0,0.08635146014380932,2.0,1.0,143.0,70.0
3419,575237624.0332307,650000000.0,0.1150190399488759,3.0,1.0,106.0,60.0
3420,1932479189.3269615,2000000000.0,0.03376040533651924,4.0,3.0,142.0,200.0
3428,2008211189.8020477,2320000000.0,0.13439172853360012,4.0,3.0,200.0,125.0
3432,1869091454.251783,1700000000.0,0.09946556132457818,3.0,2.0,127.0,150.0
3434,1982890410.0965173,2240000000.0,0.11478106692119762,4.0,3.0,196.0,125.0
3435,1958215819.357638,2210000000.0,0.11392949350333127,4.0,3.0,192.0,125.0
3438,575415591.2189727,590000000.0,0.024719336916995453,2.0,1.0,85.0,85.0
3441,575116350.034252,637000000.0,0.09714858707338768,2.0,1.0,100.0,47.0
3447,897913870.8280799,995000000.0,0.09757399916775886,3.0,3.0,102.0,80.0
3474,575109281.2684451,581000000.0,0.010138930691144347,2.0,1.0,81.0,40.0
3477,1913138206.6945105,1900000000.0,0.006914845628689716,5.0,4.0,158.0,120.0
3487,2110000000.0009804,2100000000.0,0.0047619047623716085,6.0,2.0,111.0,170.0
3488,1977134812.2077122,1750000000.0,0.12979132126154982,5.0,3.0,149.0,210.0
3490,1913138206.6945105,1700000000.0,0.1253754157026532,5.0,3.0,127.0,150.0
3497,1858753758.473241,1850000000.0,0.0047317613368870765,4.0,3.0,128.0,127.0
3500,2046857734.5656478,2100000000.0,0.025305840683024838,4.0,4.0,206.0,188.0
3505,908988621.921272,900000000.0,0.009987357690302266,3.0,2.0,116.0,60.0
3510,1829207194.187624,2000000000.0,0.08539640290618801,2.0,1.0,180.0,66.0
3513,575175223.2634825,550000000.0,0.04577313320633173,2.0,1.0,105.0,75.0
3516,899349802.555274,975000000.0,0.07758994609715486,3.0,4.0,100.0,110.0
3520,1829207194.187624,1700000000.0,0.07600423187507292,3.0,2.0,138.0,150.0
3525,1842444116.6539624,1650000000.0,0.11663279797209841,4.0,3.0,137.0,125.0
3528,1842444116.6539624,1650000000.0,0.11663279797209841,4.0,3.0,137.0,125.0
3535,897443740.7052134,815000000.0,0.1011579640554766,3.0,2.0,110.0,75.0
3536,575104205.4501159,599000000.0,0.03989281227025723,2.0,1.0,88.0,45.0
3537,897443740.7052134,815000000.0,0.1011579640554766,3.0,2.0,110.0,75.0
3553,575109281.2684451,598000000.0,0.03827879386547636,2.0,1.0,89.0,40.0
3559,1904043153.26357,1900000000.0,0.0021279754018789843,4.0,3.0,182.0,135.0
3567,2106840597.0956216,2200000000.0,0.04234518313835382,4.0,3.0,217.0,180.0
3570,898814966.1297778,999000000.0,0.10028531918941162,3.0,3.0,103.0,100.0
3572,2109999999.9998066,2100000000.0,0.004761904761812687,4.0,4.0,177.0,250.0
3576,1891262671.1421747,1900000000.0,0.004598594135697515,3.0,3.0,128.0,188.0
3578,575127751.5381949,550000000.0,0.04568682097853617,3.0,2.0,88.0,110.0
3582,907927972.8403184,825000000.0,0.10051875495796175,3.0,2.0,99.0,66.0
3583,575104205.4501159,599000000.0,0.03989281227025723,2.0,1.0,88.0,45.0
3584,575109281.2684451,602000000.0,0.044668967992616056,2.0,1.0,81.0,40.0
3585,575109281.2684451,614000000.0,0.06333993278754864,2.0,1.0,76.0,40.0
3586,575109281.2684451,612000000.0,0.06027895217574324,2.0,1.0,89.0,40.0
3587,575109281.2684451,571000000.0,0.00719663969955365,2.0,1.0,79.0,40.0
3588,575109281.2684451,580000000.0,0.008432273675094597,2.0,1.0,81.0,40.0
3602,1869091454.251783,1800000000.0,0.038384141250990496,3.0,2.0,159.0,115.0
3606,896239954.6186427,795000000.0,0.12734585486621722,3.0,2.0,114.0,80.0
3610,1849950207.8005285,1800000000.0,0.02775011544473807,4.0,2.0,129.0,150.0
3611,899953834.4280818,999000000.0,0.09914531088280105,3.0,2.0,103.0,100.0
3612,2024031820.8085687,1850000000.0,0.09407125449111822,4.0,3.0,162.0,220.0
3614,1932479189.3269615,1700000000.0,0.13675246430997737,4.0,2.0,133.0,200.0
3618,1856419515.2459443,1900000000.0,0.022937097238976703,3.0,2.0,167.0,130.0
3620,1842444116.6539624,1650000000.0,0.11663279797209841,3.0,3.0,130.0,130.0
3624,575104205.4501159,599000000.0,0.03989281227025723,2.0,1.0,88.0,45.0
3625,1829207194.187624,1650000000.0,0.1086104207197721,3.0,3.0,139.0,150.0
3626,1834907499.0920491,1880000000.0,0.023985372823378127,3.0,3.0,136.0,122.0
3636,1846047159.1359031,1700000000.0,0.08591009360935478,4.0,3.0,162.0,145.0
3649,1834625228.3936503,2049999999.9999998,0.10506086419821926,3.0,3.0,155.0,138.0
3650,1881283010.9025931,1950000000.0,0.03523948158841378,3.0,2.0,126.0,120.0
3660,907927972.8403184,825000000.0,0.10051875495796175,3.0,2.0,99.0,66.0
3667,930027641.3321671,875000000.0,0.06288873295104817,3.0,2.0,94.0,90.0
3668,575237624.0332307,575000000.0,0.0004132591882272389,3.0,1.0,100.0,60.0
