index,predicted,actual,error,bedroom,bathroom,LT,LB
441,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
442,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
443,1071074152.8331548,950000000.0,0.12744647666647874,3.0,2.0,109.0,75.0
445,469835700.7881397,520000000.0,0.09646980617665442,2.0,1.0,85.0,55.0
448,470666877.8943938,490000000.0,0.03945535123593102,2.0,1.0,84.0,45.0
451,390000002.14443415,394000000.0,0.010152278821233112,2.0,1.0,83.0,36.0
460,470491251.852511,475000000.0,0.009492101363134761,2.0,1.0,83.0,46.0
461,472991215.38306934,425000000.0,0.11292050678369256,2.0,1.0,107.0,55.0
464,390000001.48183584,450000000.0,0.1333333300403648,2.0,1.0,73.0,36.0
467,469835700.7881397,520000000.0,0.09646980617665442,2.0,1.0,85.0,55.0
469,470220071.7808343,493000000.0,0.04620675095165453,2.0,1.0,92.0,46.0
473,470666877.8943938,454000000.0,0.03671118478941366,2.0,1.0,119.0,40.0
478,390000001.48183584,429000000.0,0.09090908745492811,2.0,1.0,73.0,40.0
481,1216271185.8213582,1100000000.0,0.10570107801941656,3.0,2.0,137.0,75.0
483,470666877.8943938,425000000.0,0.10745147739857365,2.0,1.0,85.0,45.0
486,390000001.48691815,440000000.0,0.1136363602570042,2.0,1.0,63.0,40.0
487,390000001.48691815,449000000.0,0.13140311472846736,2.0,1.0,153.0,40.0
488,390000001.48691815,452000000.0,0.13716813830327843,2.0,1.0,153.0,40.0
489,390000001.48691815,449000000.0,0.13140311472846736,2.0,1.0,153.0,40.0
490,390000001.48691815,456000000.0,0.14473683884447774,2.0,1.0,153.0,40.0
491,390000001.48691815,450000000.0,0.13333333002907077,2.0,1.0,153.0,40.0
492,390000001.48691815,440000000.0,0.1136363602570042,2.0,1.0,63.0,40.0
493,1330999999.999822,1250000000.0,0.06479999999985753,3.0,2.0,105.0,135.0
496,472061181.31839085,475000000.0,0.006186986698124534,2.0,1.0,73.0,60.0
497,1301861437.8302224,1270000000.0,0.025087746323009738,3.0,2.0,91.0,100.0
504,470666877.8943938,499000000.0,0.056779803818850096,2.0,1.0,84.0,45.0
505,390000001.6240059,385000000.0,0.012987017205210165,2.0,1.0,78.0,36.0
509,454945399.6410953,470000000.0,0.032031064593414295,2.0,1.0,119.0,40.0
513,470666877.8943938,440000000.0,0.06969744975998592,2.0,1.0,95.0,45.0
516,471167505.874269,475000000.0,0.008068408685749456,2.0,1.0,76.0,55.0
520,1290815369.7943943,1300000000.0,0.0070651001581582655,3.0,1.0,118.0,118.0
522,470723026.0434806,450000000.0,0.04605116898551239,2.0,1.0,97.0,45.0
533,470666877.8943938,420000000.0,0.12063542355808048,2.0,1.0,90.0,45.0
535,459803151.217124,440000000.0,0.045007161857099964,2.0,1.0,80.0,44.0
536,390000001.7048544,453000000.0,0.13907284391864363,2.0,1.0,80.0,40.0
537,390000001.7048544,449000000.0,0.1314031142430859,2.0,1.0,80.0,40.0
539,390000001.44450283,398000000.0,0.020100498883158718,2.0,1.0,45.0,90.0
540,469835700.7881397,480000000.0,0.02117562335804229,2.0,1.0,85.0,55.0
552,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,90.0,45.0
555,470522810.97704446,425000000.0,0.1071124964165752,2.0,2.0,107.0,55.0
556,1301861437.8302224,1270000000.0,0.025087746323009738,3.0,2.0,91.0,100.0
561,390000001.48183584,399000000.0,0.022556387263569316,2.0,1.0,73.0,40.0
563,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,85.0,45.0
565,1301861437.8302224,1270000000.0,0.025087746323009738,3.0,2.0,91.0,101.0
571,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
572,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
580,390000002.3905386,451000000.0,0.1352549836129965,2.0,1.0,84.0,36.0
587,471934303.9564272,499000000.0,0.05423987183080718,2.0,1.0,105.0,60.0
597,461134978.4844871,495000000.0,0.06841418487982401,2.0,1.0,79.0,45.0
605,471350966.6276087,435000000.0,0.08356544052323843,2.0,1.0,75.0,55.0
607,1103659221.6144896,1100000000.0,0.003326565104081414,3.0,2.0,105.0,85.0
608,390000001.5582394,375000000.0,0.040000004155305066,2.0,1.0,71.0,30.0
615,1142115135.3559601,1250000000.0,0.0863078917152319,3.0,2.0,98.0,80.0
616,454945399.6410953,492000000.0,0.07531422837175757,2.0,1.0,77.0,45.0
619,1148745799.4280176,1300000000.0,0.11634938505537107,3.0,3.0,112.0,103.0
623,1081628823.5962026,975000000.0,0.10936289599610524,3.0,2.0,106.0,70.0
626,472406162.02372044,450000000.0,0.04979147116382321,2.0,2.0,83.0,50.0
629,470666877.8943938,515000000.0,0.08608373224389552,2.0,1.0,83.0,45.0
631,1216271185.8213582,1100000000.0,0.10570107801941656,3.0,2.0,137.0,75.0
639,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
640,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
648,468626315.3220712,435000000.0,0.07730187430361195,2.0,1.0,82.0,45.0
649,468626315.3220712,435000000.0,0.07730187430361195,2.0,1.0,82.0,45.0
651,470666877.8943938,415000000.0,0.13413705516721397,2.0,1.0,91.0,45.0
652,458269949.26242065,450000000.0,0.018377665027601454,2.0,1.0,78.0,45.0
658,470522810.97704446,425000000.0,0.1071124964165752,2.0,2.0,107.0,55.0
666,470666877.8943938,440000000.0,0.06969744975998592,2.0,1.0,91.0,45.0
671,390000001.58931243,393000000.0,0.0076335837422075465,2.0,1.0,77.0,40.0
679,470666877.8943938,410000000.0,0.14796799486437512,2.0,1.0,90.0,45.0
680,468422930.25489503,440000000.0,0.06459756876112507,2.0,1.0,88.0,50.0
681,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
682,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
683,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,91.0,45.0
687,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,91.0,45.0
691,419431349.7917343,489000000.0,0.1422671783400117,2.0,1.0,72.0,43.0
692,471350966.6276087,430000000.0,0.09616503866885748,2.0,1.0,75.0,55.0
693,469835700.7881397,550000000.0,0.14575327129429144,2.0,1.0,85.0,55.0
694,471463919.60693556,450000000.0,0.047697599126523466,2.0,1.0,103.0,60.0
